1000;739,323;9,436
1500;1136,529333;10,176
2000;1513,054;10,47
2500;1911,3292;10,874
3000;2235,872333;11,12
3500;2617,591143;11,33657143
4000;2980,00275;11,47325
4500;3388,798222;11,68733333
5000;3773,5756;11,9046
5500;4133,856364;11,99181818
6000;4484,865167;12,13866667
6500;4861,562;12,24615385
7000;5233,838286;12,30842857
7500;5614,139467;12,39213333
8000;5984,9105;12,481125
8500;6304,253294;12,54541176
9000;6808,726778;12,70866667
9500;7126,286947;12,76336842
10000;7543,3148;12,8771
10500;7881,685048;12,96028571
11000;8307,401;13,00927273
11500;8667,467739;13,0706087
12000;9054,688417;13,15225
12500;9384,74704;13,18408
13000;9826,974769;13,25669231
13500;10099,484;13,284
14000;10523,66886;13,3365
14500;10826,31924;13,37027586
15000;11296,876;13,40713333
15500;11632,68852;13,44941935
16000;12009,89969;13,4799375
16500;12418,35927;13,536
17000;12764,10382;13,58576471
17500;13123,32971;13,61685714
18000;13467,81339;13,67716667
18500;13837,36984;13,72210811
19000;14310,19289;13,77284211
19500;14585,58169;13,81317949
20000;15026,95515;13,86515
20500;15388,68171;13,89229268
21000;15730,96114;13,93128571
21500;16216,80958;13,98586047
22000;16483,96595;14,02104545
22500;16840,88969;14,03666667
23000;17230,40643;14,07926087
23500;17615,61021;14,10268085
24000;17974,83529;14,12770833
24500;18286,446;14,14857143
25000;18715,68448;14,19064
25500;19082,61047;14,21239216
26000;19460,5935;14,23738462
26500;19950,91928;14,27192453
27000;20203,28911;14,27244444
27500;20701,04185;14,31334545
28000;21009,87329;14,32982143
28500;21404,95365;14,34922807
29000;21638,07331;14,36493103
29500;22170,05075;14,39444068
30000;22602,28787;14,40863333
30500;22988,45367;14,43718033
31000;23289,11345;14,4426129
31500;23708,61032;14,46968254
32000;24074,17081;14,4790625
32500;24400,36406;14,49443077
33000;24698,61842;14,51084848
33500;25242,61257;14,55429851
34000;25564,75974;14,5805
34500;25914,5271;14,59672464
35000;26306,82197;14,62848571
35500;26708,36239;14,65092958
36000;26981,95478;14,67872222
36500;27413,0977;14,71123288
37000;27838,64408;14,74086486
37500;28215,30061;14,76032
38000;28448,46587;14,77931579
38500;28800,87369;14,79519481
39000;29255,99079;14,81497436
39500;29529,83838;14,84002532
40000;30027,40683;14,8645
40500;30371,49123;14,88679012
41000;30791,26078;14,91173171
41500;31266,88113;14,93045783
42000;31548,08771;14,93697619
42500;31815,87362;14,96303529
43000;32391,25986;14,9782093
43500;32683,43589;14,99388506
44000;33002,06573;15,02143182
